gene_id,log2FoldChange,pvalue,padj
YNR004W,-2.41268,2.640011e-06,1.411939e-05
YNR019W,-1.401022,3.300069e-06,1.725667e-05
YNR026C,-1.821267,1.304408e-05,6.021732e-05
YNR027W,-1.18764,0.001993335,0.005455858
YNR032C-A,-1.550188,2.192811e-05,9.638945e-05
YNR034W-A,-1.545415,0.003594525,0.009104679
YNR036C,-1.419273,3.650948e-05,0.0001529588
YNR060W,-1.684241,3.667516e-06,1.90213e-05
YNR061C,-4.152133,1.0860619999999999e-20,1.059829e-18
YNR067C,-2.254444,4.381292e-08,3.270313e-07
YNR069C,-2.32326,1.589861e-10,1.860607e-09
YNR070W,-1.141771,0.0004089216,0.001334254
YNR071C,-1.363743,0.010213,0.02281024
YNR074C,-2.470984,2.587346e-08,2.043778e-07
YNR075W,-4.659912,1.084848e-34,8.601492e-32
YOL013C,-1.152079,4.946814e-06,2.49822e-05
YOL016C,-1.225127,5.754545e-05,0.0002292781
YOL018C,-1.272163,8.906637e-07,5.159343e-06
YOL026C,-1.301513,1.80032e-05,8.053192e-05
YOL030W,-2.179225,1.477282e-11,2.236372e-10
YOL038C-A,-1.082269,0.00632929,0.01494664
YOL049W,-1.515466,9.740028e-08,6.849334e-07
YOL053W,-1.125354,0.0007894719,0.002398286
YOL056W,-1.415699,0.002460538,0.006557643
YOL057W,-1.181294,0.0006335918,0.001960499
YOL059W,-1.19735,0.00547286,0.01316433
YOL060C,-1.9315,1.084553e-10,1.315357e-09
YOL062C,-1.06354,0.0001497603,0.0005372904
YOL072W,-1.431809,6.606613e-06,3.25608e-05
YOL082W,-1.854726,2.908629e-12,5.000985e-11
YOL084W,-2.448065,3.827371e-12,6.473871e-11
YOL085C,-2.391525,9.725663e-05,0.0003663295
YOL086W-A,-2.450929,1.50266e-11,2.263984e-10
YOL088C,-2.589438,5.0715599999999994e-20,4.467904e-18
YOL101C,-2.544594,5.259447e-13,1.032838e-11
YOL105C,-3.346574,1.0003110000000001e-28,2.758683e-26
YOL107W,-1.206219,2.544083e-07,1.641619e-06
YOL109W,-1.231721,5.690875e-06,2.846784e-05
YOL110W,-1.99864,4.592301e-12,7.625383e-11
YOL111C,-1.255594,3.250276e-08,2.495944e-07
YOL113W,-1.404106,5.253503e-13,1.032838e-11
YOL118C,-1.03612,0.009235528,0.02087703
YOL119C,-1.989151,1.629288e-10,1.903236e-09
YOL122C,-1.212223,1.587593e-05,7.182668e-05
YOL126C,-1.320433,2.613035e-05,0.0001126749
YOL129W,-1.597408,5.912309e-07,3.527919e-06
YOL146W,-1.710833,2.048526e-06,1.118227e-05
YOL153C,-2.503893,1.736619e-11,2.585768e-10
YOL159C-A,-2.208364,1.096576e-08,9.298902e-08
YOL162W,-1.440992,0.01050232,0.02338232
YOR002W,-1.298486,1.540643e-09,1.503431e-08
YOR012W,-4.551459,4.101532e-11,5.570882e-10
YOR021C,-1.461045,0.002107131,0.005728905
YOR028C,-1.551975,2.757261e-05,0.0001183309
YOR031W,-2.127079,4.682061e-08,3.473487e-07
YOR032C,-1.066602,0.0001354163,0.0004925147
YOR032W-A,-2.288685,2.977419e-08,2.317272e-07
YOR035C,-1.21256,4.974807e-06,2.506822e-05
YOR037W,-1.524937,0.0001517662,0.0005435647
YOR044W,-2.175998,2.105689e-15,6.71175e-14
YOR049C,-2.272144,3.749004e-16,1.467897e-14
YOR060C,-1.375393,3.957384e-07,2.470638e-06
YOR071C,-1.542969,2.849554e-05,0.0001219617
YOR072W-B,-1.75064,1.383979e-05,6.370521e-05
YOR100C,-1.336845,0.001362404,0.003895698
YOR107W,-2.172027,9.407484e-07,5.429634e-06
YOR109W,-1.527829,1.1478999999999999e-21,1.3238409999999998e-19
YOR118W,-1.135689,4.11683e-08,3.101312e-07
YOR122C,-1.193597,0.0006760401,0.002083636
YOR125C,-1.265153,2.708319e-06,1.444817e-05
YOR134W,-1.101677,2.367326e-06,1.276867e-05
YOR136W,-2.579845,1.845295e-24,2.7868340000000003e-22
YOR138C,-1.247043,1.027244e-06,5.875388e-06
YOR147W,-1.289967,2.861539e-06,1.521437e-05
YOR161C,-2.12276,1.77131e-13,3.853603e-12
YOR173W,-1.774132,8.91563e-07,5.15984e-06
YOR176W,-1.951745,9.786647e-10,9.964158e-09
YOR184W,-1.186645,0.003235401,0.008308563
YOR192C-B,-2.007763,7.140602e-11,9.131621e-10
YOR193W,-1.647378,5.320659e-10,5.720159e-09
YOR219C,-2.0026,1.044749e-12,1.960604e-11
YOR220W,-1.632987,0.0002547416,0.0008659304
YOR228C,-1.030702,0.01014786,0.02270471
YOR230W,-1.604748,6.627972e-13,1.281745e-11
YOR241W,-1.518976,1.19641e-11,1.848478e-10
YOR253W,-1.027873,0.005638517,0.01351667
YOR266W,-1.12351,0.0001868182,0.0006575993
YOR273C,-2.357173,1.186596e-11,1.840239e-10
YOR288C,-1.096509,0.003558143,0.009024111
YOR289W,-2.074506,1.896251e-09,1.816906e-08
YOR292C,-2.248928,3.767251e-17,1.796667e-15
YOR296W,-1.205242,3.651652e-08,2.77727e-07
YOR297C,-1.629931,0.0002053094,0.0007167186
YOR302W,-1.686278,0.001991768,0.005455001
YOR316C,-1.055441,0.0009420992,0.002800251
YOR317W,-1.018157,0.0003031102,0.001014044
YOR319W,-1.098906,0.008842253,0.02011708
YOR320C,-1.892836,3.025401e-13,6.291842e-12
YOR334W,-1.12914,3.870575e-05,0.0001603667
YOR343C,-1.544721,0.001536802,0.00433049
YOR344C,-3.076474,5.561244000000001e-32,2.939581e-29
YOR348C,-3.685238,3.5897360000000004e-18,2.128009e-16
YOR349W,-1.576908,3.227332e-10,3.604044e-09
YOR352W,-1.792959,5.858078e-10,6.245007e-09
YOR353C,-1.340663,3.587173e-08,2.734788e-07
YOR356W,-1.935583,1.911411e-10,2.216469e-09
YOR357C,-2.932286,1.178817e-13,2.718996e-12
YOR365C,-1.261529,0.002762222,0.007245977
YOR374W,-1.408537,4.451779e-07,2.741518e-06
YOR375C,-1.367913,0.0004975248,0.001592705
YOR376W,-1.468091,0.01048348,0.02334856
YOR376W-A,-2.263332,6.598748e-06,3.254733e-05
YOR388C,-1.801817,0.001946693,0.005345399
YOR390W,-1.319832,4.509266e-08,3.357075e-07
YPL002C,-3.183974,1.704875e-12,3.098574e-11
YPL003W,-1.683728,6.246484e-16,2.317044e-14
YPL010W,-1.991248,2.574222e-07,1.657695e-06
YPL014W,-2.248263,1.473069e-08,1.221396e-07
YPL015C,-1.600165,1.640112e-08,1.351069e-07
YPL017C,-1.251317,4.060192e-05,0.0001666913
YPL018W,-1.937425,5.562371e-07,3.342466e-06
YPL024W,-1.195131,9.011815e-08,6.379681e-07
YPL041C,-1.203999,5.442887e-05,0.0002178185
YPL047W,-1.906649,0.0009196846,0.002742623
YPL061W,-1.953985,1.597219e-07,1.076638e-06
YPL069C,-1.243526,6.889225e-06,3.376998e-05
YPL077C,-1.282039,0.0002311569,0.0007981645
YPL097W,-1.156776,3.432131e-07,2.164017e-06
YPL112C,-1.003298,0.0009909662,0.002924941
YPL113C,-2.999629,2.52174e-16,1.022971e-14
YPL119C-A,-1.337658,0.01612828,0.03416277
YPL123C,-1.304235,0.0001406668,0.0005092747
YPL125W,-1.454209,7.299539e-12,1.160425e-10
YPL133C,-1.339413,2.716145e-06,1.447774e-05
YPL135W,-1.49796,2.14087e-06,1.161737e-05
YPL139C,-1.166974,0.0001810347,0.000639723
YPL148C,-1.529244,5.731e-06,2.862341e-05
YPL152W,-2.096601,2.675319e-11,3.851014e-10
YPL162C,-1.41712,0.002123106,0.005762457
YPL165C,-3.106327,3.173441e-09,2.947165e-08
YPL171C,-1.006577,0.01128001,0.02490681
YPL172C,-1.612006,4.588784e-13,9.210968e-12
YPL175W,-1.338119,0.0001236324,0.0004540824
YPL189W,-1.049679,0.000108977,0.0004061345
YPL191C,-1.350409,5.79488e-07,3.467634e-06
YPL200W,-1.685846,0.003447446,0.008774939
YPL204W,-1.002586,1.393701e-05,6.401337e-05
YPL215W,-1.291649,0.0006449259,0.001994522
YPL236C,-1.889635,4.103443e-07,2.546785e-06
YPL241C,-2.272618,1.332395e-07,9.107091e-07
YPL250C,-1.395169,0.002519448,0.006697761
YPL257W,-1.113448,0.002726787,0.007161909
YPL262W,-1.003972,0.0005947243,0.001861473
YPL264C,-2.616776,2.171921e-14,5.912659e-13
YPL265W,-1.742305,4.497894e-16,1.739643e-14
YPL273W,-1.79985,3.380602e-09,3.112214e-08
YPL274W,-1.050676,0.003200431,0.008235429
YPL277C,-1.892231,0.0002128894,0.0007399218
YPR002W,-2.277834,1.008851e-05,4.786195e-05
YPR005C,-1.588941,3.021865e-08,2.343238e-07
YPR010C-A,-2.340375,1.472799e-07,9.991404e-07
YPR013C,-2.536175,4.41211e-29,1.332667e-26
YPR014C,-1.410403,0.003280719,0.008396722
YPR015C,-2.981919,5.362698e-16,2.024738e-14
YPR016C,-1.683791,1.157791e-05,5.427839e-05
YPR020W,-1.135211,0.004862481,0.01183981
YPR026W,-1.589474,7.914535e-05,0.0003037017
YPR028W,-1.525338,3.109884e-07,1.980731e-06
YPR035W,-1.932505,1.112034e-09,1.117849e-08
YPR036W-A,-2.265863,2.20148e-08,1.765359e-07
YPR042C,-1.309774,4.99214e-13,9.895357e-12
YPR046W,-1.268783,0.0003758676,0.001232108
YPR051W,-3.581295,7.833961000000001e-22,9.375626e-20
YPR056W,-1.682581,1.095516e-13,2.551506e-12
YPR061C,-2.150146,1.185817e-13,2.72523e-12
YPR066W,-2.496173,1.5166609999999998e-20,1.435848e-18
YPR068C,-1.025706,0.0009665198,0.002866947
YPR070W,-1.029538,0.0002493873,0.0008518383
YPR071W,-1.692878,4.086223e-06,2.093612e-05
YPR082C,-1.87987,4.620366e-10,5.052928e-09
YPR085C,-1.123395,0.0001208951,0.0004450631
YPR096C,-1.14788,0.03084881,0.06041186
YPR101W,-1.016684,0.007139134,0.01663612
YPR109W,-1.385683,3.109748e-05,0.000132029
YPR118W,-2.212876,5.770423e-11,7.625373e-10
YPR127W,-1.472957,6.197434e-05,0.0002446193
YPR138C,-1.1941,3.987487e-05,0.0001641313
YPR145C-A,-1.101344,0.01101775,0.02438438
YPR145W,-1.563078,2.165146e-11,3.179055e-10
YPR147C,-2.101392,3.219058e-09,2.976456e-08
YPR149W,-1.965956,2.645742e-12,4.58523e-11
YPR155C,-1.577071,3.219941e-07,2.046501e-06
YPR156C,-3.46485,6.301236000000001e-23,8.503987e-21
YPR157W,-2.543167,9.047253e-09,7.78653e-08
YPR159C-A,-2.344133,9.307009e-05,0.0003520236
YPR159W,-1.396135,0.0002383633,0.0008181485
YPR166C,-1.418586,0.006119679,0.01451108
YPR170W-B,-1.165109,7.170798e-06,3.50689e-05
YPR176C,-1.046202,0.0003485345,0.001150835
YPR181C,-1.04929,0.0002856649,0.0009612585
YPR184W,-1.249122,0.001489319,0.004206033
YPR191W,-1.258465,0.0005072214,0.001617549
YPR192W,-2.662438,1.013819e-06,5.819598e-06
YPR194C,-2.014394,2.040553e-06,1.114834e-05
YPR196W,-2.87514,1.3720290000000001e-22,1.7760779999999998e-20
YPR198W,-1.863696,5.958885e-15,1.766225e-13
YPR200C,-1.261563,0.01495678,0.03202474
YPR201W,-1.069918,0.02803105,0.05554544
YPR202W,-1.30705,0.0153924,0.0327851
